likes,about_post,date,type,comments,tagged_names
426549.0, kiaraaliaadvani Verified फैशन 69w,"JUNE 11, 2019",post,2750.0, 
684848.0, kiaraaliaadvani Verified फैशन 69w,"JUNE 10, 2019",post,1603.0, 
609997.0, kiaraaliaadvani Verified फैशन 69w,"JUNE 10, 2019",post,1022.0, 
417557.0, kiaraaliaadvani Verified फैशन 69w,"JUNE 9, 2019",post,4099.0, 
516893.0, kiaraaliaadvani Verified 🦋 69w,"JUNE 9, 2019",post,14200.0, 
556713.0, kiaraaliaadvani Verified 🦋 69w,"JUNE 8, 2019",post,4004.0, 
438875.0, kiaraaliaadvani Verified TheKapil’sSharmaShowfor#KabirSinghpromotionstoday#TKSS 69w,"JUNE 8, 2019",post,938.0, 
570683.0, kiaraaliaadvani Verified TheKapil’sSharmaShowfor#KabirSinghpromotionstoday#TKSS 69w,"JUNE 8, 2019",post,1338.0, 
2233258.0, kiaraaliaadvani Verified #MereSohneya❤️ 69w,"JUNE 7, 2019",video,7734.0, 
479495.0, kiaraaliaadvani Verified #MereSohneya❤️ 69w,"JUNE 7, 2019",post,938.0, 
432060.0, kiaraaliaadvani Verified #MereSohneya❤️ 69w,"JUNE 7, 2019",post,1338.0, 
894502.0, kiaraaliaadvani Verified #KabirSinghPromotions🌸Wearing  💕Styledby    ,"JUNE 6, 2019",post,7734.0,  @anamikakhanna.in @amrapalijewels @priyankarkapadia @anushkaskhanna @makeupbylekha @hairbyseema 69w
1687901.0, kiaraaliaadvani Verified मेरेसोनेया❤️   #KrishanKumar          #KabirSingh 69w,"JUNE 6, 2019",video,7199.0,  @shahidkapoor @its_bhushankumar @muradkhetani @ashwinvarde @santha_dop @filmykothari @sachetparamparaofficial @sachettandonofficial @thakurparampara @kamil_irshad_official @tseries.official @kabirsinghmovie @cine1studios
628669.0, kiaraaliaadvani Verified Let’sbegin#KabirSinghPromotions💕🥳styledby     ,"JUNE 6, 2019",post,4008.0,  @priyankarkapadia @anushkaskhanna @makeupbylekha @hairbyseema @kvinayak11 69w
577513.0, kiaraaliaadvani Verified It’stimeforlove❤️#MereSohneyaouton6th    #KrishanKumar      #kabirsingh 70w,"JUNE 4, 2019",post,4880.0,  @June shahidkapoor @sandeepreddy.vanga @its_bhushankumar @muradkhetani @ashwinvarde @santha_dop @filmykothari @tseries.official @kabirsinghmovie @cine1studios
512152.0, kiaraaliaadvani Verified Thrilledtobeonboardasthefaceof 🎧🔥 Iama#boAthead!Lotsofexcitingstuffcomingup#BoatxKiaraAdvani 70w,"JUNE 3, 2019",post,1430.0,  @boat.nirvana
1346960.0, kiaraaliaadvani Verified Redefiningloveinthemesmerizing  #BhushanKumar #KrishanKumar       ,"JUNE 2, 2019",video,2643.0,  @song!#TujheKitnaChahneLage shahidkapoor @sandeepreddy.vanga @muradkhetani @ashwinvarde @santha_dop @filmykothari @arijitsingh @mithoon11 @tseries.official @kabirsinghmovie cine1studios 70w
378644.0," kiaraaliaadvani Verified Whata#FirstClassmorning! Acolorfulrainbowboxfrom waswaitingformethismorning!Wonderingwhatwasinside? 5fruityflavors,5first-classoverpromises.GoNOWand #TasteTheRainbow.Swipeuponmystorytobuyyourpacknow!Anddon’tforgettocommentbelowtoletmeknowwhichofthetwovariants-ORIGINALFRUITSandWILDBERRYisyourfav?#SkittlesRainbow 70w","MAY 31, 2019",post,2378.0,  @Skittlesindia
220991.0, kiaraaliaadvani Verified #IndooKiJawani-MyfirstInandAs😁Sososoexcited!!!here’sto#GirlPower🤗Goingtoneedallyourloveandsupportforthisone❤️🙏🏼😬😁Myfirstcollaborationwith  Sir     anditdoesn’tgetmorespecialthanIndooooooo❤️ 71w,"MAY 27, 2019",post,913.0,  @emmayentertainment @nikkhiladvani @madhubhojwani @onlyemmay @ashesinwind @ryanmstephen92 @abirsenguptaa
476664.0, kiaraaliaadvani Verified Hystericallaughterwiththequeenofpoorjokes😂butloveandonlyloveforthisspecialone 💕 72w,"MAY 21, 2019",post,320.0,  @ekalakhani
405803.0, kiaraaliaadvani Verified Hystericallaughterwiththequeenofpoorjokes😂butloveandonlyloveforthisspecialone 💕 72w,"MAY 20, 2019",post,321.0,  @ekalakhani
727292.0, kiaraaliaadvani Verified 🍭 72w,"MAY 18, 2019",post,2598.0, 
244670.0, kiaraaliaadvani Verified Excitedtoannouncemynextfilmwiththeoneandonly #LAXMMIBOMB💥releasing5thJune2020💥shootinprogress!FoxStarStudiosPresents ACapeofGoodFilmsProductioninassociationwithShabinaaEntertainment&TussharEntertainmentHouse  WrittenbyFarhadSamji DirectedbyRaghavaLawrence  #CapeOfGoodFilms  ,"MAY 18, 2019",post,1382.0,  @akshaykumar @shabskofficial @foxstarhindi @RowdyGabbar @tusshark89 72w
593864.0," kiaraaliaadvani Verified HappyHappyBirthdaytomyfirstmostfavouriteactressever, ma’am!It’sbeensuchanhonourtohaveworkedwithyouandmetyou,foreverinspiredbyyourgraceandhumility.Maythisyearbeyourbestest.Godblessyou!Lotsoflovealways❤️ 72w","MAY 15, 2019",post,1716.0,  @madhuridixitnene
3255549.0, kiaraaliaadvani Verified KabirSingh  #BhushanKumar #KrishanKumar      ,"MAY 13, 2019",video,909.0,  @❤️ shahidkapoor @sandeepreddy.vanga @muradkhetani @ashwinvarde @santha_dop @filmykothari @tseries.official @cine1studios @kabirsinghmovie 73w
432282.0, kiaraaliaadvani Verified HappyMother’sDaymaIloveyou❤️ 73w,"MAY 12, 2019",post,963.0, 
1506291.0,  toomanysecretshavebeenrevealed😬🤭#FeetUpWithTheStarsairsthisSundaythe12thofMayon  ,"MAY 11, 2019",video,1562.0,  @kiaraaliaadvani Verified anaitashroffadajania @condenastvideoindia @voot 73w
371075.0," kiaraaliaadvani Verified Recentlyunveiledmyperfecthaircarepartner, CoconutCremeOil.Thecombinationofcoconutoilandcoconutmilkgivesmecompletenourishmentofoilinginjust30minutesandfitsperfectlyinmybusyschedulelikeadream!#OilKaNayaAvatar#RootedMyWayfollow toknowmore! 73w","MAY 10, 2019",post,1017.0,  @parachute_advansed @parachute_advansed
448385.0, kiaraaliaadvani Verified Only5Daystogoforthetrailerlaunchofaveryspecialfilm#KabirSingh  #BhushanKumar #KrishanKumar    ,"MAY 8, 2019",post,1927.0,  @shahidkapoor @sandeepreddy.vanga @muradkhetani @ashwinvarde @tseries.official @cine1studios @kabirsinghmovie 73w
557498.0, kiaraaliaadvani Verified OneforInstagram📸styledby   ,"MAY 5, 2019",post,1485.0,  @lakshmilehr @makeupbylekha @bbhiral 74w
943426.0, kiaraaliaadvani Verified Welcome#KabirSinghinyourstyle!Recreateandshareintheteaservideoson andyoucouldbepartofthetrailerlaunch  #BhushanKumar #KrishanKumar     ,"MAY 4, 2019",video,1017.0,  @tiktok @event! shahidkapoor @sandeepreddy.vanga @muradkhetani @ashwinvarde @tseries.official @cine1studios @kabirsinghmovie @tiktok 74w
679456.0, kiaraaliaadvani Verified Lookin’atyoubaby😎 74w,"MAY 3, 2019",post,1927.0, 
109073.0, kiaraaliaadvani Verified Superexcitedtosharethisstory!Can'twaitfor#Shershaah😁shootbegins #VishnuVaradhan #HirooJohar  #AjayShah#HimanshuGandhi ,"MAY 2, 2019",post,1485.0,  @soon! sidmalhotra @karanjohar @apoorva1972 @shabbirboxwalaofficial @dharmamovies 74w
1973586.0," kiaraaliaadvani Verified Noneedtocutyourhair!Here’soursolution!SuperexcitedtounveilthenewParachuteAdvansedcoconutcrèmeoil,thisis#OilKaNayaAvatarmyhairfeelsgreatallin30minutes..Igettostay#RootedMyWayandkeepmylonghair💕Shareyourversionorlipsynctomineandstandachancetowinexcitinggifts! 74w","MAY 2, 2019",video,942.0, 
2072827.0," kiaraaliaadvani Verified Guiltyascharged!!!Justhadtochopitoff,beenneglectingproperhaircarefortoolongandthoughtthiswastheonlysolution✂️🙈 75w","APRIL 30, 2019",video,1084.0, 
539293.0, kiaraaliaadvani Verified didyou? 75w,"APRIL 29, 2019",post,1496.0, 
559948.0, kiaraaliaadvani Verified FirstDayof#LAAXMIBOMB💥  #raghavalawrence andthejourneyhasjustbegun👻🔥 75w,"APRIL 27, 2019",post,961.0,  @shabskofficial @akshaykumar @tusshark89
72600.0, kiaraaliaadvani Verified #GoodNewsforagoodstarttotheNewYear!Seeyouon27thDecember!   #kareenakapoorkhan   #capeofgoodfilms ,"APRIL 27, 2019",post,2028.0,  @karanjohar @apoorva1972 @akshaykumar @diljitdosanjh @raj_a_mehta @dharmamovies @zeestudiosofficial 75w
398442.0, kiaraaliaadvani Verified Meetthemanofactionincinemasin2months!#KabirSingh#2MonthsToKabirSingh  #BhushanKumar #KrishanKumar    ,"APRIL 21, 2019",post,1368.0,  @shahidkapoor @sandeepreddy.vanga @muradkhetani @ashwinvarde @tseries.official @cine1studios @kabirsingh.film 76w
481755.0, kiaraaliaadvani Verified SostokedtohaveunboxedtheHuawei#P30Proyesterdayat withanexcitedHuaweiCommunity.SogladIfinallygotmyhandsonthisbeauty.Icannowcaptureallmymemorieswithits#QuadCamera #ZoomLife#RewriteTheRules 76w,"APRIL 21, 2019",post,1169.0,  @croma.retail
297328.0, kiaraaliaadvani Verified Don’task😊 77w,"APRIL 16, 2019",post,1071.0, 
1714793.0," kiaraaliaadvani Verified Foundsomeonetosortallmytravelworries! WatchmeexploreIndia'sFirstSmartLuggageby smart,stylishandhasfeatureslikeneverbeforethattrulymakesCarriallmyperfecttravelpartner. #TravelSmart#Carriall 77w","APRIL 15, 2019",video,3492.0,  @thecarriallco It's
1192055.0," kiaraaliaadvani Verified ToallyoulovelypeopleofNashik,youweremy#pocketfullofsunshineThankyouforthewarmestwelcomeeverasitwasmyfirsttimeinyourcity!Thisonesforyouguysforalltheloveyou’veshoweredonmetoday💕BTScredit- ","APRIL 12, 2019",video,639.0,  @hot.hair.balloon 77w
1375133.0, kiaraaliaadvani Verified Preparingyoufor#KabirSinghreleasingJUNE21stuntilthenhere’stheTeaser👊🏻❤️  #BhushanKumar #KrishanKumar    ,"APRIL 8, 2019",video,1578.0,  @shahidkapoor @sandeepreddy.vanga @muradkhetani @ashwinvarde @tseries.official @cine1studios @kabirsingh.thefilm 78w
1699923.0, kiaraaliaadvani Verified Thesoundof  #kareenakapoorkhan   ,"APRIL 6, 2019",video,2153.0,  @#GoodNews akshaykumar @diljitdosanjh @raj_a_mehta @karanjohar @dharmamovies 78w
236973.0, kiaraaliaadvani Verified #KabirSinghteaseroutonMonday!!❤️👊🏻staytuned😉  #BhushanKumar #KrishanKumar    ,"APRIL 6, 2019",post,1291.0,  @shahidkapoor @sandeepreddy.vanga @muradkhetani @ashwinvarde @tseries.official @cine1studios @kabirsinghmovie 78w
379902.0, kiaraaliaadvani Verified Bringingthe#GoodNewstoyousooon🤩#kareenakapoorkhan     ,"APRIL 4, 2019",post,774.0,  @akshaykumar @diljitdosanjh @raj_a_mehta @karanjohar @dharmamovies 78w
555596.0, kiaraaliaadvani Verified (swiperight)WithmyFirstClassdancepartner Rehearsingforourzeeperformance!watchtherealdealtodayat12noononzeecinema! 79w,"MARCH 31, 2019",post,770.0,  @varundvn
566465.0, kiaraaliaadvani Verified WhenPreetimetArjun 😎 79w,"MARCH 29, 2019",post,302.0,  @thedeverakonda
414266.0, kiaraaliaadvani Verified 🌺 79w,"MARCH 29, 2019",post,545.0, 
373546.0, kiaraaliaadvani Verified CosBlackandWhiteisalways#FirstClass 79w,"MARCH 28, 2019",post,1169.0, 
374323.0, kiaraaliaadvani Verified HappyBirthdayRC!🎉 ,"MARCH 27, 2019",post,302.0,  @upasanakaminenikonidela 79w
1334095.0, kiaraaliaadvani Verified Soexcitedtobeapartofthe family😁🙌🏼💦🍋 80w,"MARCH 25, 2019",video,545.0,  @limcaindia
203654.0, kiaraaliaadvani Verified Sabseoonchahainfanskadarjaa!LajjokeTarafseThankyouuuuuforshowering#FirstClasswithsomuchlove❤️😁 80w,"MARCH 23, 2019",post,1169.0, 
2556809.0, kiaraaliaadvani Verified BaakiSab#FirstClasshain❤️Thankyouformakingmeapartofthisspecialsong❤️                 ,"MARCH 22, 2019",video,3433.0,  @karanjohar @apoorva1972 @abhivarman @varundvn @remodsouza @ipritamofficial @dharmamovies @foxstarhindi @nadiadwalagrandson @binodkpradhan @shaziasamji @iamkrutimahesh @rahuldid @piyush_bhagat @manishmalhotra05 @makeupbylekha @hairbyseema 80w
364432.0, kiaraaliaadvani Verified #FirstClassdropsat2pmtoday! 80w,"MARCH 22, 2019",post,585.0, 
2730769.0, kiaraaliaadvani Verified Can’tkeepCalm#FirstClassisoutthisFriday 🤩💃🏻         ,"MARCH 20, 2019",video,1167.0,  @varundvn @dharmamovies @karanjohar @abhivarman @remodsouza @iamkrutimahesh @foxstarhindi @zeemusiccompany @nadiadwalagrandson @ipritamofficial 80w
381870.0, kiaraaliaadvani Verified #ZeeCineAwards✨ 81w,"MARCH 19, 2019",post,1989.0, 
469135.0, kiaraaliaadvani Verified #zeecineawards2019💫 81w,"MARCH 19, 2019",post,606.0, 
322318.0, kiaraaliaadvani Verified #zeecineawards2019💫 81w,"MARCH 19, 2019",post,403.0, 
414281.0, kiaraaliaadvani Verified #zeecineawards2019💫 81w,"MARCH 9, 2019",post,819.0, 
595740.0, kiaraaliaadvani Verified 🌼    ,"MARCH 6, 2019",post,874.0,  @fhmindia @avigowariker @makeupbylekha @hot.hair.balloon 82w
393140.0,     ,"MARCH 6, 2019",post,1894.0,  @kiaraaliaadvani Verified fhmindia @avigowariker @makeupbylekha @hot.hair.balloon 82w
535115.0, kiaraaliaadvani Verified 💋 82w,"MARCH 6, 2019",post,286.0, 
257538.0, kiaraaliaadvani Verified Thankyou#AsiaVisionMovieAwardsforthisprestigioushonour#EmergingStarOfTheYear🙏🏼 85w,"FEBRUARY 18, 2019",post,2997.0, 
717993.0,  💕 85w,"FEBRUARY 18, 2019",video,367.0,  @kiaraaliaadvani Verified pondsindia
283908.0,      #asiavisionmovieawards⚡️ 85w,"FEBRUARY 17, 2019",post,859.0,  @kiaraaliaadvani Verified stephanerolland_paris @aasthasharma @reannmoradian @makeupbylekha @hairbyseemane
289850.0,    💫#asiavisionmovieawards 85w,"FEBRUARY 17, 2019",post,1994.0,  @kiaraaliaadvani Verified makeupbylekha @hairbyseemane @aasthasharma
402714.0, kiaraaliaadvani Verified ✨   ,"FEBRUARY 17, 2019",post,1696.0,  @makeupbylekha @hairbyseemane @aasthasharma 85w
410334.0, kiaraaliaadvani Verified 🕸 86w,"FEBRUARY 9, 2019",post,1151.0, 
583478.0, kiaraaliaadvani Verified Debutsarealwaysspecial!Thankyou and forhavingmeonthe20thyearoftheCALENDAR🤩 88w,"JANUARY 29, 2019",post,159.0,  @dabbooratnani @manishadratnani
449889.0,    ,"JANUARY 29, 2019",post,861.0,  @kiaraaliaadvani Verified makeupbylekha @hairbyseema @papadontpreachbyshubhika 88w
362531.0, kiaraaliaadvani Verified ☃️ 88w,"JANUARY 27, 2019",post,1278.0, 
550816.0, kiaraaliaadvani Verified Comehailorstormtogetherwe’llstaywarm!  ,"JANUARY 27, 2019",video,779.0,  @makeupbylekha @hairbyseema 88w
206640.0, kiaraaliaadvani Verified “Toappreciatethebeautyofasnowflakeitisnecessarytostandoutinthecold”-ARISTOTLE❄️ 88w,"JANUARY 27, 2019",post,608.0, 
54616.0, kiaraaliaadvani Verified HeyGuys!!GoodNews!!!Duedate6thSeptember   #KareenaKapoorKhan    #CapeOfGoodFilms ,"JANUARY 21, 2019",post,1278.0,  @😜👶🏻🍼‬ ‪karanjohar @apoorva1972 @akshaykumar @diljitdosanjh @kiaraaliadvani @raj_a_mehta @dharmamovies @shashankkhaita‬ 89w
581213.0, kiaraaliaadvani Verified DeepintoPreetifor#KabirSingh 89w,"JANUARY 19, 2019",post,779.0, 
2149155.0, kiaraaliaadvani Verified EverytimeIworkwith thisiswhathappensbehindthescenes!😂 90w,"JANUARY 11, 2019",video,608.0,  @vickykaushal09
1133867.0, kiaraaliaadvani Verified Catch#RamCharanand bullyingmewiththeirbromanceontheSeasonFinalethisSunday(13th)at8:30PMonGeminiTV&ontheViuApp 91w,"JANUARY 8, 2019",video,306.0,  @ranadaggubati
1054780.0," kiaraaliaadvani Verified Thankyou#ZeeCineAwardsTelugufor‘BestFindoftheyear!’ABigBigThankyoutoalltheSouthfanswhovotedforme!I’mdedicatingthisonetoyou🙌🏼💫NoamountofwordswillbeenoughtotellyouhowgratefulIamforalltheloveyou’llhaveshoweredmewith,foryoursupportandinstantacceptance.You’llmakemewanttoworkharderandbethebestversionofmyself.🙏🏼#BharatAneNenuwillalwaysbemymostmemorablefilmasitbroughtmeclosertoyou.Thankyou Sir forbringingmeintothisindustry#koratalaSivaGaruforbelievinginmetoplayVasumathi,myproducer and foralwayshavingmyback.Thisishonestlythemostmotivatingstartto2019andIpromisetoentertainyoutothebestofmycapabilities!LoveandRespectalways❤️🙏🏼 91w","JANUARY 7, 2019",video,2031.0,  @urstrulymahesh @namratashirodkar @dvvmovies @ashviniyardi
1021492.0, kiaraaliaadvani Verified Here’sthepromoofourfavouritesong#RamaLovesSeetha💥❤️can’twaittoshowyoutheentiresongonthe11thofJanuary#VVR #RamCharan ,"JANUARY 6, 2019",video,488.0,  @dvvmovies @thisisdsp 91w
1208458.0, kiaraaliaadvani Verified Here’sthepromoofourfavouritesong#RamaLovesSeetha💥❤️can’twaittoshowyoutheentiresongonthe11thofJanuary#VVR #RamCharan ,"JANUARY 6, 2019",video,539.0,  @dvvmovies @thisisdsp 91w
310637.0, kiaraaliaadvani Verified It’saboutfindingthecalminallthechaos💫 91w,"JANUARY 6, 2019",post,440.0, 
2354300.0, kiaraaliaadvani Verified Finally!!!MyDebutonDabboo’s2019Calendar!!Thisoneistoospecial❤️  #btswithdabboo#dabbooratnanicalendar 91w,"JANUARY 5, 2019",video,1757.0,  @dabbooratnani @manishadratnani
306112.0, kiaraaliaadvani Verified Tomorrowat4pmwereleaseourfavouritesongfrom#VVR#RamaLovesSeetha💥💥💥#RamCharan ,"JANUARY 5, 2019",post,1181.0,  @dvvmovies 91w
474705.0, kiaraaliaadvani Verified SandwichedbetweenthetwoGoodlookingYaaris😎Thankyou forhavingmeonyourshowwithyour#No1Yaari#RamCharanandmy#No1Hero2019fortheSeasonFinale💥Wehadablast!#VVR#VinayaVidheyaRama 91w,"JANUARY 4, 2019",post,1058.0,  @ranadaggubati
592652.0, kiaraaliaadvani Verified Ohthereyouare!😎 91w,"JANUARY 4, 2019",post,830.0, 
2176764.0, kiaraaliaadvani Verified FindingNemo🐠 92w,"DECEMBER 31, 2018",video,435.0, 
425476.0, kiaraaliaadvani Verified 🌊 92w,"DECEMBER 30, 2018",post,668.0, 
860943.0, kiaraaliaadvani Verified ☀️💦 92w,"DECEMBER 29, 2018",post,433.0, 
260817.0, kiaraaliaadvani Verified For    🦋 93w,"DECEMBER 21, 2018",post,1123.0,  @ponds_india @makeupbylekha @hairbyseema @lakshmilehr
541264.0,   💋 93w,"DECEMBER 21, 2018",post,510.0,  @kiaraaliaadvani Verified manishmalhotra05 @makeupbylekha
593546.0, kiaraaliaadvani Verified #thassadiyya#VVR#BTS 94w,"DECEMBER 16, 2018",post,586.0, 
282199.0, kiaraaliaadvani Verified MM🖤 94w,"DECEMBER 13, 2018",post,1009.0, 
208475.0, kiaraaliaadvani Verified MM🌸 94w,"DECEMBER 13, 2018",post,1312.0, 
358078.0, kiaraaliaadvani Verified MM🙌🏼🌸 94w,"DECEMBER 13, 2018",post,785.0, 
262578.0,  addingalltherightcolourstomyweekend🌈💫 95w,"DECEMBER 11, 2018",post,1009.0,  @kiaraaliaadvani Verified papadontpreachbyshubhika
128187.0," kiaraaliaadvani Verified Mumbaijustgotsomeextrasparkle,withthelaunchofthefirstever store!#blingitonmumbai#GirlsJustWannaHaveFUN🤩✨ 95w","DECEMBER 11, 2018",post,1312.0,  @bluestone_com
146348.0," kiaraaliaadvani Verified Mumbaijustgotsomeextrasparkle,launchedthefirstever storetoday!#blingitonmumbai✨ 95w","DECEMBER 11, 2018",post,785.0,  @bluestone_com
204106.0,   ❣️ 95w,"DECEMBER 10, 2018",post,1252.0,  @kiaraaliaadvani Verified manishmalhotra05 @veenareddyy
1467730.0, kiaraaliaadvani Verified Backwith for 🏡👫checkitout!!Housing.com SmartSearchTechnology #HousingIndia #GharDhoondnaKoiInseSeekhe #LookUp ,"DECEMBER 8, 2018",video,2566.0,  @vickykaushal09 @housingindia @housingindia 95w
129188.0, kiaraaliaadvani Verified I’mluckyIgottoknowyouinthislifetime!HappiestBirthdaymydearestMM!🙌🏼#MyFilmMomnooneaspassionateasdrivenascaringaskindandasentertainingasyouare!Atrueinspirationiseverysense.LOVEyou❤️ ❤️ 95w,"DECEMBER 5, 2018",post,943.0,  @manishmalhotra05
30384.0, kiaraaliaadvani Verified Superexcitedfor#OPPOR17Prolaunch.SeizeTheNightwithamazing#SuperVOOCFlashChargeTechnology. 96w,"DECEMBER 4, 2018",post,2337.0, 
196396.0, kiaraaliaadvani Verified Withmysuperfuncostar andthecaptainoftheshipouramazingdirector 🙌🏼ThankyouguysforallyourgoodwishesDay1wasamaze!🙏🏼 96w,"NOVEMBER 30, 2018",post,629.0,  @diljitdosanjh @raj_a_mehta
882622.0, kiaraaliaadvani Verified #GoodNewsDay1  🙌🏼😁💥 96w,"NOVEMBER 30, 2018",video,384.0,  @raj_a_mehta @diljitdosanjh
406152.0, kiaraaliaadvani Verified Haveyouheardthenewstoday???!😱Chill...It’sallGOODNEWS!  andIareMissingyou Sir#KareenaKapoorKhan   seeyouallsoon! #capeofgoodfilms🎬💥🙏🏼 96w,"NOVEMBER 30, 2018",video,642.0,  @🤩raj_a_mehta @diljitdosanjh @akshaykumar @karanjohar @shashankkhaitan @apoorva1972 @DharmaMovies
259179.0, kiaraaliaadvani Verified Sweaterweatherishere!#AlmostDecember❄️picturecredits ,"NOVEMBER 28, 2018",post,614.0,  @voompla 96w
336702.0, kiaraaliaadvani Verified MondayBlues#PostPackUpShot ,"NOVEMBER 19, 2018",post,1261.0,  @avigowariker 98w
274369.0, kiaraaliaadvani Verified InlovewithmySwissmade ChemindesTourelleswatch. It’shypnoticdialpatternknownastheclousdePariswithbeautifulRomanindicesembracesmystylewithelanandit’sPowermatic80movementthathasupto80hoursofpowerreservemakesitaquintessentialaccessoryforme‘aroundtheclock’.⌚🤩😍 Wishingyouallaluxuriousholidayseasonfulloffestivities.✨🎉 #TissotxKiaraAdvani#Tissot #Diwali2018 #TissotVKDiwali 98w,"NOVEMBER 17, 2018",post,1408.0,  @tissot_official
1653697.0, kiaraaliaadvani Verified Somethingsuperspecialcomingsoon🤩 ,"NOVEMBER 17, 2018",video,2339.0,  @vickykaushal09 98w
617587.0, kiaraaliaadvani Verified ✨ 99w,"NOVEMBER 12, 2018",video,1331.0, 
1611905.0, kiaraaliaadvani Verified Here’stheTeaserofourfilm#VinayaVidheyaRama#RamCharan#VVRTeaser#BoyapatiSrinu ,"NOVEMBER 9, 2018",video,1001.0,  @dvvmovies 99w
378907.0, kiaraaliaadvani Verified flyawayonthewingsofmyliner🦋 99w,"NOVEMBER 8, 2018",post,186.0, 
181055.0,  ✨ 99w,"NOVEMBER 8, 2018",post,356.0,  @kiaraaliaadvani Verified kanikakapoor_houseofchikankari
489686.0, kiaraaliaadvani Verified Twinningwiththenamesake 💥👯‍♀️ 99w,"NOVEMBER 7, 2018",post,175.0,  @aliaabhatt
202482.0, kiaraaliaadvani Verified Theonethatmadeittothepost!Redalert❤️ ,"NOVEMBER 7, 2018",post,2316.0,  @karanjohar 100w
2959012.0,  ✨ 100w,"NOVEMBER 4, 2018",video,406.0,  @kiaraaliaadvani Verified shehlaakhan
242099.0,     ✨ 100w,"NOVEMBER 4, 2018",post,175.0,  @kiaraaliaadvani Verified shehlaakhan @hot.hair.balloon @anmoljewellers @jaipurgems
42266.0, kiaraaliaadvani Verified Thewaitisover!YoucannowshopyourfavouritebrandatCentralinGurgaon&Delhi offlinenow#KOOVSAtCentral 101w,"OCTOBER 29, 2018",post,2316.0,  @koovsfashion
220817.0, kiaraaliaadvani Verified #VogueWomenOfTheYear2018❤️   ,"OCTOBER 28, 2018",post,406.0,  @shaleenanathani @vardannayak @hairbyseema 101w
108953.0," kiaraaliaadvani Verified Officiallysteppin’into for#KOOVSATCENTRAL😍lovedtheentirecollection,superchic!Guys,headto toshopyourfavbrandofflinenow! 101w","OCTOBER 27, 2018",post,224.0,  @koovsfashion @centralandme
127157.0, kiaraaliaadvani Verified #ArjunReddycame&conquered!Nowmakewayfor#KabirSingh👊❤️  #BhushanKumar #KrishanKumar  #Cine1Studios ,"OCTOBER 26, 2018",post,671.0,  @shahidkapoor @sandeepreddy.vanga @muradkhetani @ashwinvarde @tseries.official @kabirsinghmovie 101w
209573.0, kiaraaliaadvani Verified Ohheythere 😎 101w,"OCTOBER 26, 2018",post,343.0,  @kartikaaryan
141872.0, kiaraaliaadvani Verified Walkedfortheultimateandmyabsolutefavourite 💥ThankyouMMloveeebeingyourmuse!❤️ 101w,"OCTOBER 26, 2018",post,513.0,  @manishmalhotra05
59800.0, kiaraaliaadvani Verified Onthegowithmy#OPPOF9Pro& tofindthe#BestDiwaliGift.StaytunedanddiscoverthesurpriseonOctober27! 101w,"OCTOBER 25, 2018",post,561.0,  @mohitsuri
458419.0," kiaraaliaadvani Verified A#Diwalitorememberwithfamily,#OPPOF9Pro& TheonlythingIneednow-the#BestDiwaliGift.FindoutwithmeonOctober27. 101w","OCTOBER 24, 2018",video,504.0,  @mohitsuri.
174687.0, kiaraaliaadvani Verified 🏔 103w,"OCTOBER 14, 2018",post,529.0, 
190156.0, kiaraaliaadvani Verified HappppppyyyyyBirthdayyyyy ❤️😘loveeeeeeyou👯‍♀️🎉 103w,"OCTOBER 10, 2018",post,636.0,  @ashviniyardi
108582.0, kiaraaliaadvani Verified Whenyourealiseit’salmostMonday👀👶🏻 104w,"OCTOBER 7, 2018",post,1818.0, 
187735.0," kiaraaliaadvani Verified CelebratetheWorldWalkingday,7thOctwith MumbaiWalkathon. Easiestandthemostfunwaytostayfit CheckoutSkecherswalkathon.inforalleventdetails. 104w","OCTOBER 6, 2018",post,868.0,  @skechersperformanceindia
299377.0, kiaraaliaadvani Verified Finallytriedthenew DylanBluePourFemmefragrance.Thebottleissoluxuriousandthefragranceisabsolutelydivine!!Nowavailableatthe store. #ParcosFragrance#DylanBluePourFemme#VersaceDylanBlue 104w,"OCTOBER 4, 2018",post,1412.0,  @versace @parcosbeauty
237366.0, kiaraaliaadvani Verified #UrvashiBehindTheScenes📽Aspecialshoutouttoourchoreographer andhisteamalongwithmyGlamsquad     ❤️ 105w,"SEPTEMBER 28, 2018",post,8508.0,  @sanjayshettyofficial @makeupbylekha @hairbyseema @aasthasharma @reannmoradian @missmehtaaa
200082.0, kiaraaliaadvani Verified Can’t#TakeItEasyanymore#UrvashiisLIVENOW!!!!!💥linkinbio     ,"SEPTEMBER 28, 2018",post,826.0,  @shahidkapoor @yyhsofficial @directorgifty @tseries.official @hungamamusic 105w
809342.0, kiaraaliaadvani Verified #sneakpeek     ,"SEPTEMBER 27, 2018",video,2752.0,  @shahidkapoor @directorgifty @yyhsofficial @realbollywoodhungama @tseries.official 105w
170876.0, kiaraaliaadvani Verified Videodropstomorrow#TakeItEasy💥     ,"SEPTEMBER 27, 2018",post,3795.0,  @shahidkapoor @tseries.official @realbollywoodhungama @yyhsofficial @directorgifty 105w
580641.0, kiaraaliaadvani Verified Takeiteasybecause#Urvashiiscomingsoon!     ,"SEPTEMBER 26, 2018",video,864.0,  @😎  shahidkapoor @yyhsofficial @itsBhushanKumar @directorgifty @TSeries 105w
